image,ALB,BET,DOL,LAG,NoF,OTHER,SHARK,YFT
img_00172.jpg,0.008139,0.010154,0.015564,0.007215,0.934162,0.006318,0.006587,0.011861
img_00175.jpg,0.550654,0.022442,0.013786,0.014297,0.012120,0.350420,0.022210,0.014071
img_00180.jpg,0.019393,0.010861,0.082186,0.018228,0.100122,0.016760,0.290011,0.462440
img_00196.jpg,0.094609,0.107647,0.047949,0.031134,0.490254,0.025163,0.033902,0.169342
img_00212.jpg,0.159885,0.063304,0.018242,0.026853,0.069897,0.018079,0.029623,0.614117
img_00223.jpg,0.571952,0.035941,0.099168,0.016613,0.030850,0.120888,0.027975,0.096612
img_00230.jpg,0.683124,0.024534,0.014483,0.013031,0.033000,0.025576,0.015803,0.190450
img_00232.jpg,0.000516,0.004278,0.001642,0.013013,0.001739,0.002803,0.971929,0.004081
img_00244.jpg,0.239925,0.038976,0.029307,0.041024,0.023049,0.068877,0.023335,0.535508
img_00272.jpg,0.173363,0.312429,0.369301,0.021231,0.013167,0.058017,0.019151,0.033342
img_00280.jpg,0.694118,0.035132,0.024393,0.009053,0.148676,0.016480,0.018203,0.053944
img_00282.jpg,0.140559,0.007467,0.008000,0.037345,0.009353,0.776455,0.012861,0.007960
img_00285.jpg,0.394904,0.219971,0.022906,0.021845,0.119442,0.079015,0.045890,0.096027
img_00289.jpg,0.583238,0.064506,0.023922,0.009641,0.234278,0.030199,0.024567,0.029650
img_00292.jpg,0.013669,0.164707,0.019968,0.022362,0.154815,0.099090,0.056806,0.468583
img_00302.jpg,0.020138,0.023794,0.015719,0.027888,0.047044,0.540144,0.267431,0.057841
img_00311.jpg,0.838036,0.028204,0.016974,0.028238,0.056389,0.009559,0.016180,0.006419
img_00320.jpg,0.842394,0.017175,0.024452,0.011621,0.044666,0.013285,0.019691,0.026717
img_00331.jpg,0.525185,0.065884,0.018503,0.021418,0.098252,0.031787,0.037685,0.201285
img_00358.jpg,0.011746,0.048154,0.008055,0.018265,0.046961,0.644851,0.030161,0.191806
img_00374.jpg,0.409390,0.014271,0.018293,0.037491,0.021368,0.050184,0.020649,0.428354
img_00375.jpg,0.007171,0.185218,0.078113,0.024055,0.046177,0.069180,0.010942,0.579145
img_00376.jpg,0.636963,0.013797,0.018816,0.014431,0.095954,0.028496,0.025930,0.165612
img_00380.jpg,0.806226,0.043766,0.025856,0.031940,0.034619,0.018036,0.017125,0.022432
img_00383.jpg,0.863573,0.039035,0.014129,0.011117,0.024028,0.018471,0.014799,0.014848
img_00398.jpg,0.234157,0.010432,0.026499,0.024142,0.164393,0.023894,0.051910,0.464573
img_00407.jpg,0.788249,0.032293,0.015222,0.031720,0.030683,0.062540,0.014529,0.024765
img_00417.jpg,0.016235,0.034687,0.008165,0.022383,0.055812,0.010195,0.015455,0.837068
img_00432.jpg,0.188524,0.009759,0.020315,0.013294,0.698866,0.028804,0.020483,0.019955
img_00442.jpg,0.004700,0.009505,0.219963,0.007048,0.006808,0.010615,0.005959,0.735402
img_00446.jpg,0.659259,0.016804,0.017717,0.027527,0.015975,0.043105,0.021083,0.198530
img_00469.jpg,0.601697,0.013689,0.018506,0.030746,0.047607,0.063867,0.044502,0.179385
img_00473.jpg,0.371958,0.065282,0.082061,0.014328,0.229358,0.016870,0.033430,0.186713
img_00483.jpg,0.785850,0.018253,0.015416,0.012554,0.043828,0.018294,0.019506,0.086299
img_00484.jpg,0.027280,0.384061,0.015861,0.116571,0.035822,0.016832,0.016885,0.386688
img_00486.jpg,0.566809,0.059183,0.105759,0.078477,0.051224,0.059695,0.030812,0.048041
img_00487.jpg,0.002057,0.004113,0.035818,0.007787,0.935424,0.004380,0.005146,0.005275
img_00493.jpg,0.138186,0.070000,0.023555,0.030509,0.569368,0.048160,0.033041,0.087180
img_00518.jpg,0.802699,0.025428,0.017097,0.012639,0.072482,0.015603,0.030221,0.023831
img_00533.jpg,0.054525,0.042987,0.014204,0.023774,0.029528,0.119815,0.559926,0.155241
img_00538.jpg,0.442331,0.064296,0.024505,0.022439,0.028546,0.025364,0.025250,0.367269
img_00543.jpg,0.831976,0.026056,0.023244,0.017836,0.052241,0.013469,0.026049,0.009131
img_00550.jpg,0.064622,0.010031,0.017151,0.011311,0.828428,0.028582,0.012962,0.026912
img_00551.jpg,0.510733,0.011210,0.011932,0.015507,0.011504,0.411732,0.015655,0.011728
img_00564.jpg,0.003829,0.004001,0.008303,0.005409,0.934367,0.032552,0.007547,0.003993
img_00575.jpg,0.484053,0.052164,0.028563,0.020353,0.181065,0.029296,0.025444,0.179062
img_00582.jpg,0.081140,0.059970,0.018533,0.026443,0.078748,0.492799,0.110138,0.132230
img_00584.jpg,0.852443,0.015681,0.014447,0.015565,0.038005,0.008871,0.042623,0.012364
img_00587.jpg,0.041309,0.020103,0.025286,0.012339,0.032719,0.025243,0.025474,0.817527
img_00590.jpg,0.154398,0.033767,0.028567,0.017665,0.033878,0.012206,0.038031,0.681488
img_00591.jpg,0.072085,0.020744,0.016599,0.018501,0.026790,0.013066,0.037284,0.794932
img_00598.jpg,0.635664,0.059470,0.021216,0.020619,0.022764,0.037899,0.011202,0.191165
img_00599.jpg,0.583413,0.023577,0.030540,0.024462,0.031624,0.023504,0.159980,0.122899
img_00612.jpg,0.591816,0.023870,0.014760,0.015493,0.017525,0.291579,0.031890,0.013066
img_00618.jpg,0.632407,0.032400,0.031426,0.014181,0.160416,0.068624,0.029432,0.031114
img_00620.jpg,0.788686,0.030436,0.034093,0.021848,0.011551,0.027428,0.018182,0.067776
img_00642.jpg,0.050495,0.010146,0.012396,0.772786,0.055963,0.034638,0.010549,0.053026
img_00646.jpg,0.003477,0.102073,0.275944,0.013601,0.008273,0.140718,0.016856,0.439059
img_00648.jpg,0.846404,0.023923,0.024528,0.015420,0.042100,0.013077,0.026142,0.008404
img_00650.jpg,0.742593,0.032437,0.016767,0.018329,0.088031,0.043350,0.041354,0.017139
img_00654.jpg,0.459876,0.039954,0.072984,0.017031,0.094794,0.078163,0.008790,0.228410
img_00664.jpg,0.831759,0.014708,0.025111,0.014533,0.049837,0.008951,0.038932,0.016169
img_00667.jpg,0.271606,0.055855,0.040425,0.053901,0.220615,0.023425,0.057726,0.276447
img_00676.jpg,0.052105,0.029699,0.081847,0.050555,0.144478,0.024590,0.024848,0.591880
img_00697.jpg,0.000510,0.014360,0.114014,0.011254,0.015444,0.011115,0.015120,0.818183
img_00708.jpg,0.190009,0.086335,0.030909,0.018402,0.057193,0.101216,0.050827,0.465110
img_00716.jpg,0.028505,0.683545,0.016024,0.018729,0.025604,0.031255,0.044977,0.151362
img_00717.jpg,0.168609,0.634569,0.019809,0.033170,0.012855,0.049392,0.010336,0.071260
img_00718.jpg,0.658157,0.012146,0.017346,0.033831,0.030392,0.199424,0.016683,0.032020
img_00723.jpg,0.436238,0.090102,0.028752,0.020444,0.343666,0.033944,0.024059,0.022794
img_00724.jpg,0.089661,0.016613,0.028208,0.100528,0.159159,0.032720,0.160149,0.412962
img_00726.jpg,0.840614,0.015369,0.016743,0.016148,0.050670,0.020284,0.023653,0.016519
img_00729.jpg,0.777168,0.017121,0.015200,0.015145,0.117740,0.020545,0.018764,0.018316
img_00730.jpg,0.302386,0.048253,0.024147,0.015456,0.030188,0.013932,0.024659,0.540978
img_00757.jpg,0.706868,0.028186,0.015681,0.027923,0.037647,0.064776,0.015443,0.103476
img_00760.jpg,0.077805,0.052363,0.010795,0.728398,0.009494,0.022143,0.015077,0.083924
img_00763.jpg,0.147202,0.009225,0.014407,0.013237,0.765637,0.010168,0.019162,0.020962
img_00764.jpg,0.013281,0.116606,0.187594,0.019168,0.270757,0.056243,0.024912,0.311439
img_00765.jpg,0.004228,0.085843,0.003543,0.007162,0.022871,0.866673,0.004220,0.005460
img_00772.jpg,0.002095,0.040803,0.125378,0.016510,0.007418,0.027278,0.013196,0.767323
img_00773.jpg,0.712885,0.048224,0.109521,0.015864,0.022870,0.042075,0.018639,0.029922
img_00777.jpg,0.646605,0.025743,0.020515,0.014722,0.113712,0.067374,0.023363,0.087966
img_00780.jpg,0.054419,0.025767,0.063643,0.011374,0.018303,0.197948,0.016991,0.611555
img_00798.jpg,0.543603,0.026024,0.020412,0.033829,0.034335,0.209521,0.077204,0.055072
img_00808.jpg,0.211622,0.163475,0.021124,0.023601,0.025361,0.062933,0.022447,0.469438
img_00816.jpg,0.847362,0.024977,0.021640,0.013077,0.037271,0.027483,0.015819,0.012372
img_00828.jpg,0.005009,0.004151,0.005848,0.007569,0.949131,0.016586,0.007711,0.003995
img_00833.jpg,0.167218,0.037450,0.019643,0.012446,0.040124,0.073511,0.031264,0.618343
img_00837.jpg,0.857054,0.037726,0.012805,0.017466,0.016004,0.025133,0.014921,0.018890
img_00855.jpg,0.683602,0.020776,0.021754,0.014902,0.058815,0.025384,0.022425,0.152344
img_00857.jpg,0.849068,0.024375,0.021716,0.015616,0.026430,0.013014,0.019123,0.030657
img_00858.jpg,0.789810,0.011082,0.014180,0.019546,0.061929,0.034064,0.025012,0.044377
img_00865.jpg,0.079717,0.656831,0.011417,0.020083,0.039488,0.111222,0.013883,0.067359
img_00876.jpg,0.104884,0.059626,0.024263,0.095434,0.299763,0.030556,0.039806,0.345667
img_00889.jpg,0.021449,0.044841,0.297710,0.011924,0.028422,0.098832,0.017631,0.479190
img_00894.jpg,0.797896,0.029572,0.030020,0.010734,0.072960,0.012154,0.018455,0.028210
img_00902.jpg,0.001091,0.003034,0.001054,0.004658,0.001013,0.002018,0.985181,0.001952
img_00914.jpg,0.025906,0.006861,0.065710,0.008949,0.047602,0.010267,0.016190,0.818514
img_00921.jpg,0.774507,0.014524,0.018027,0.023121,0.030970,0.098111,0.025540,0.015200
img_00927.jpg,0.407138,0.043603,0.022677,0.022772,0.026623,0.017795,0.027895,0.431498
img_00943.jpg,0.811016,0.020478,0.018765,0.014951,0.025944,0.018489,0.024055,0.066302
img_00948.jpg,0.364810,0.039924,0.034884,0.013547,0.146371,0.024782,0.015238,0.360445
img_00950.jpg,0.220457,0.026931,0.034696,0.017460,0.598610,0.030837,0.021014,0.049996
img_00959.jpg,0.786929,0.032855,0.022062,0.024120,0.060841,0.011162,0.055994,0.006037
img_00962.jpg,0.000166,0.019784,0.054298,0.010592,0.002184,0.012870,0.029612,0.870494
img_00964.jpg,0.027620,0.030322,0.393275,0.014946,0.018889,0.020758,0.026310,0.467880
img_00966.jpg,0.803028,0.023420,0.015429,0.017418,0.044609,0.020485,0.053941,0.021670
img_00974.jpg,0.643595,0.045892,0.026649,0.018641,0.072140,0.110504,0.010411,0.072168
img_00979.jpg,0.344253,0.043218,0.220814,0.023663,0.044104,0.228737,0.024297,0.070914
img_00982.jpg,0.135260,0.117945,0.033814,0.028586,0.042624,0.047126,0.110729,0.483916
img_00985.jpg,0.028706,0.109211,0.018765,0.022932,0.079551,0.064011,0.182984,0.493840
img_00999.jpg,0.634758,0.040713,0.030714,0.032268,0.011235,0.027143,0.060192,0.162978
img_01022.jpg,0.304383,0.017779,0.019029,0.030495,0.034605,0.049986,0.089880,0.453844
img_01031.jpg,0.636107,0.031506,0.080341,0.036873,0.014449,0.158327,0.022119,0.020278
img_01035.jpg,0.398980,0.026380,0.039174,0.020920,0.184017,0.089730,0.053103,0.187695
img_01043.jpg,0.443318,0.042696,0.019892,0.029218,0.180743,0.023401,0.106902,0.153830
img_01058.jpg,0.036076,0.082205,0.027511,0.010699,0.018670,0.012622,0.018036,0.794181
img_01059.jpg,0.630921,0.068282,0.013424,0.031393,0.016662,0.142306,0.076120,0.020891
img_01090.jpg,0.422624,0.029181,0.025561,0.015182,0.403856,0.024740,0.012921,0.065935
img_01102.jpg,0.415537,0.071260,0.039725,0.013507,0.080283,0.046779,0.012173,0.320737
img_01103.jpg,0.030359,0.429257,0.053224,0.032007,0.012927,0.015668,0.023534,0.403023
img_01116.jpg,0.848999,0.010560,0.020595,0.021222,0.022850,0.022726,0.028776,0.024272
img_01134.jpg,0.602033,0.015537,0.016399,0.044692,0.026907,0.231958,0.030928,0.031545
img_01142.jpg,0.642437,0.012825,0.016083,0.109692,0.064013,0.018628,0.013031,0.123290
img_01168.jpg,0.024070,0.324496,0.015832,0.024262,0.049176,0.497645,0.017931,0.046587
img_01171.jpg,0.005239,0.004062,0.006723,0.007595,0.956119,0.004180,0.010962,0.005120
img_01177.jpg,0.707705,0.011053,0.012448,0.025787,0.043584,0.014934,0.014491,0.169997
img_01179.jpg,0.698647,0.016981,0.010163,0.125274,0.016139,0.055075,0.053528,0.024192
img_01188.jpg,0.002488,0.103150,0.006790,0.015759,0.040222,0.794193,0.014163,0.023234
img_01198.jpg,0.485599,0.019357,0.023073,0.011695,0.359872,0.024261,0.011698,0.064445
img_01204.jpg,0.319117,0.075836,0.031662,0.062357,0.137366,0.025244,0.081790,0.266627
img_01208.jpg,0.270491,0.020016,0.026864,0.020970,0.541177,0.040703,0.014999,0.064781
img_01211.jpg,0.855986,0.023949,0.015144,0.009165,0.035931,0.017141,0.015259,0.027425
img_01213.jpg,0.832878,0.012207,0.013820,0.015088,0.043716,0.019194,0.024515,0.038583
img_01222.jpg,0.586049,0.024780,0.052805,0.051225,0.024413,0.072582,0.010770,0.177375
img_01224.jpg,0.323058,0.049915,0.317661,0.022451,0.045394,0.112279,0.022423,0.106820
img_01237.jpg,0.100802,0.007448,0.012640,0.009416,0.819788,0.007009,0.010666,0.032231
img_01249.jpg,0.341373,0.020703,0.015408,0.058387,0.434256,0.028634,0.011409,0.089831
img_01253.jpg,0.003548,0.009003,0.038708,0.012633,0.010613,0.014019,0.050587,0.860888
img_01286.jpg,0.469148,0.029515,0.018536,0.026203,0.103575,0.110707,0.140213,0.102103
img_01289.jpg,0.433495,0.186598,0.021618,0.032018,0.129016,0.038982,0.111798,0.046476
img_01325.jpg,0.365532,0.081583,0.086769,0.018192,0.376018,0.013899,0.017813,0.040194
img_01328.jpg,0.701432,0.022010,0.017171,0.015018,0.072590,0.054895,0.023483,0.093400
img_01366.jpg,0.209838,0.009455,0.008160,0.021929,0.006361,0.676849,0.059742,0.007666
img_01371.jpg,0.554753,0.022731,0.119377,0.020001,0.202765,0.009095,0.028099,0.043180
img_01373.jpg,0.326621,0.115499,0.036112,0.023312,0.078228,0.149856,0.063374,0.206998
img_01377.jpg,0.681652,0.070660,0.021541,0.015949,0.048100,0.030112,0.010665,0.121322
img_01379.jpg,0.556523,0.041367,0.020673,0.031628,0.131202,0.116650,0.057860,0.044097
img_01384.jpg,0.171525,0.013655,0.049930,0.016010,0.578844,0.066599,0.021699,0.081738
img_01388.jpg,0.833054,0.019932,0.013947,0.015121,0.013319,0.042425,0.022702,0.039499
img_01392.jpg,0.003348,0.111992,0.066806,0.012413,0.042276,0.031909,0.028654,0.702603
img_01399.jpg,0.000684,0.298203,0.059246,0.015721,0.078664,0.024331,0.029009,0.494142
img_01404.jpg,0.693089,0.017708,0.021645,0.024750,0.041600,0.059345,0.059707,0.082158
img_01405.jpg,0.801466,0.016706,0.015547,0.026024,0.044743,0.046716,0.021693,0.027106
img_01413.jpg,0.687208,0.024025,0.015365,0.020112,0.101036,0.097518,0.031772,0.022963
img_01426.jpg,0.281641,0.538606,0.025174,0.021276,0.012222,0.012093,0.075097,0.033890
img_01431.jpg,0.033453,0.072986,0.010096,0.754711,0.009155,0.024162,0.014804,0.080634
img_01441.jpg,0.012055,0.009499,0.016560,0.010593,0.019595,0.018940,0.046085,0.866672
img_01444.jpg,0.632330,0.032252,0.018802,0.015298,0.030699,0.219948,0.024112,0.026557
img_01490.jpg,0.009342,0.050058,0.290185,0.017364,0.019509,0.038162,0.030437,0.544943
img_01495.jpg,0.270968,0.072546,0.019055,0.028118,0.026708,0.041032,0.030056,0.511517
img_01505.jpg,0.049473,0.073393,0.017456,0.033522,0.640345,0.022963,0.043979,0.118868
img_01511.jpg,0.834778,0.031371,0.017831,0.014652,0.026817,0.037377,0.021455,0.015720
img_01519.jpg,0.164175,0.044409,0.022330,0.027673,0.051277,0.331652,0.151495,0.206989
img_01530.jpg,0.741872,0.047316,0.020775,0.017156,0.079792,0.012511,0.011019,0.069559
img_01537.jpg,0.541682,0.032398,0.033729,0.020139,0.090759,0.149673,0.017033,0.114587
img_01538.jpg,0.123726,0.009694,0.009740,0.026173,0.012126,0.710748,0.043060,0.064733
img_01541.jpg,0.013329,0.011503,0.016406,0.014109,0.894204,0.019018,0.013797,0.017634
img_01543.jpg,0.803560,0.039074,0.038187,0.017388,0.036870,0.013497,0.035184,0.016239
img_01548.jpg,0.844446,0.019208,0.020334,0.011203,0.043252,0.018322,0.009604,0.033631
img_01552.jpg,0.808494,0.017645,0.026830,0.015556,0.034246,0.014601,0.017500,0.065128
img_01561.jpg,0.040386,0.017070,0.041019,0.014535,0.816448,0.028407,0.012510,0.029624
img_01562.jpg,0.455875,0.088738,0.028313,0.033433,0.049323,0.025370,0.098072,0.220876
img_01571.jpg,0.839043,0.024168,0.017557,0.016680,0.016809,0.019362,0.035593,0.030788
img_01593.jpg,0.223341,0.030088,0.015353,0.018994,0.015752,0.563294,0.039650,0.093529
img_01595.jpg,0.065165,0.043047,0.021506,0.025932,0.561555,0.017520,0.076350,0.188925
img_01616.jpg,0.222446,0.019548,0.023351,0.028989,0.030336,0.028064,0.485276,0.161989
img_01618.jpg,0.784369,0.011040,0.019299,0.014191,0.021559,0.033542,0.018365,0.097635
img_01627.jpg,0.770687,0.042281,0.025411,0.021229,0.018130,0.059270,0.018931,0.044062
img_01632.jpg,0.771383,0.041076,0.041155,0.012704,0.065319,0.021009,0.011986,0.035368
img_01633.jpg,0.253010,0.188371,0.017858,0.017397,0.012463,0.400590,0.090645,0.019664
img_01640.jpg,0.828310,0.030169,0.021197,0.014952,0.047403,0.013657,0.034552,0.009760
img_01646.jpg,0.675354,0.026353,0.019743,0.035373,0.020944,0.018698,0.021395,0.182139
img_01647.jpg,0.105929,0.042031,0.076969,0.021596,0.566929,0.019282,0.022467,0.144799
img_01649.jpg,0.628314,0.023641,0.022641,0.024821,0.119187,0.041213,0.016959,0.123224
img_01657.jpg,0.000090,0.054123,0.358975,0.010060,0.001960,0.009767,0.017501,0.547524
img_01669.jpg,0.045199,0.054764,0.012147,0.763464,0.010127,0.028460,0.011422,0.074417
img_01673.jpg,0.797840,0.034426,0.012976,0.013275,0.035059,0.023949,0.051375,0.031100
img_01681.jpg,0.036301,0.021774,0.017252,0.009587,0.026463,0.006153,0.017001,0.865469
img_01684.jpg,0.446327,0.023726,0.024464,0.054031,0.029947,0.037155,0.014640,0.369710
img_01685.jpg,0.179359,0.025864,0.061180,0.023905,0.129625,0.214421,0.066116,0.299530
img_01687.jpg,0.040167,0.045817,0.013708,0.014785,0.023777,0.028997,0.056132,0.776617
img_01688.jpg,0.555330,0.151947,0.022608,0.026293,0.068474,0.050100,0.064763,0.060486
img_01689.jpg,0.003044,0.090050,0.020695,0.011919,0.011055,0.080627,0.018097,0.764513
img_01716.jpg,0.019570,0.020368,0.017466,0.024673,0.813267,0.047838,0.016486,0.040332
img_01717.jpg,0.312118,0.239933,0.051866,0.025654,0.276591,0.042809,0.019360,0.031670
img_01724.jpg,0.695903,0.022634,0.032274,0.016131,0.069761,0.039179,0.016733,0.107386
img_01745.jpg,0.120331,0.224693,0.083339,0.016898,0.033486,0.041729,0.018954,0.460570
img_01771.jpg,0.263338,0.027961,0.017827,0.017821,0.030498,0.060375,0.050729,0.531451
img_01773.jpg,0.660433,0.037926,0.015427,0.023443,0.031916,0.024726,0.059024,0.147104
img_01781.jpg,0.198829,0.013274,0.012804,0.381869,0.283063,0.026070,0.015736,0.068354
img_01782.jpg,0.002415,0.004325,0.002945,0.006605,0.965341,0.002800,0.008159,0.007411
img_01802.jpg,0.646182,0.034412,0.013354,0.013699,0.036469,0.017451,0.209281,0.029153
img_01803.jpg,0.003645,0.025362,0.248716,0.008781,0.022126,0.008194,0.012056,0.671120
img_01824.jpg,0.606432,0.077092,0.019041,0.011891,0.030127,0.131583,0.094482,0.029352
img_01825.jpg,0.037448,0.793994,0.023111,0.008783,0.040958,0.018131,0.010708,0.066866
img_01831.jpg,0.307554,0.013669,0.016459,0.111878,0.014000,0.454078,0.038061,0.044302
img_01834.jpg,0.520286,0.032947,0.084599,0.013418,0.155260,0.102802,0.026122,0.064566
img_01847.jpg,0.025782,0.031217,0.004129,0.011361,0.008722,0.012664,0.872150,0.033974
img_01853.jpg,0.309021,0.038183,0.026687,0.025022,0.030245,0.015070,0.059211,0.496562
img_01856.jpg,0.179131,0.029207,0.093341,0.016884,0.209664,0.024169,0.055934,0.391669
img_01860.jpg,0.711101,0.022055,0.033770,0.021262,0.076707,0.068556,0.053524,0.013025
img_01862.jpg,0.714921,0.014358,0.027449,0.014784,0.154841,0.027222,0.015808,0.030617
img_01874.jpg,0.856555,0.024389,0.008864,0.015111,0.040656,0.018436,0.016053,0.019935
img_01888.jpg,0.001184,0.045815,0.008783,0.016084,0.081771,0.819164,0.007829,0.019372
img_01918.jpg,0.422307,0.039863,0.025615,0.074459,0.015025,0.093981,0.026592,0.302158
img_01930.jpg,0.798705,0.039418,0.053484,0.032203,0.024267,0.022476,0.020055,0.009391
img_01932.jpg,0.640093,0.011023,0.016758,0.023227,0.034291,0.050911,0.044505,0.179192
img_01955.jpg,0.043699,0.007688,0.008050,0.016205,0.023074,0.008233,0.009745,0.883305
img_01963.jpg,0.571459,0.015584,0.037024,0.013918,0.045535,0.021410,0.019042,0.276029
img_01966.jpg,0.814717,0.029883,0.017320,0.018242,0.024224,0.017405,0.019916,0.058293
img_01976.jpg,0.701502,0.026393,0.029079,0.008179,0.061049,0.022353,0.013959,0.137486
img_01983.jpg,0.316434,0.032509,0.041094,0.014314,0.486451,0.034319,0.013284,0.061595
img_01984.jpg,0.037118,0.013482,0.036612,0.034360,0.010085,0.044344,0.024430,0.799569
img_01995.jpg,0.011511,0.191406,0.017679,0.040046,0.140020,0.018025,0.010217,0.571095
img_01996.jpg,0.280352,0.040979,0.015265,0.019930,0.136891,0.445534,0.042843,0.018207
img_02001.jpg,0.853649,0.018502,0.014182,0.016208,0.036298,0.032632,0.011483,0.017045
img_02006.jpg,0.021769,0.048112,0.624012,0.023567,0.017393,0.087296,0.012593,0.165257
img_02066.jpg,0.822878,0.016845,0.013337,0.015651,0.089061,0.015606,0.015423,0.011199
img_02074.jpg,0.880323,0.017382,0.012982,0.018917,0.014710,0.031918,0.010167,0.013602
img_02076.jpg,0.152109,0.254965,0.028537,0.016913,0.301794,0.031943,0.013479,0.200260
img_02077.jpg,0.286914,0.019603,0.022700,0.277530,0.011360,0.298064,0.036125,0.047703
img_02078.jpg,0.041099,0.008656,0.348893,0.019377,0.094549,0.009788,0.020005,0.457632
img_02082.jpg,0.121444,0.006030,0.010654,0.018793,0.092344,0.016579,0.718209,0.015947
img_02083.jpg,0.040136,0.004846,0.026491,0.012744,0.792391,0.011916,0.017200,0.094276
img_02096.jpg,0.882476,0.015677,0.020272,0.014813,0.023884,0.008652,0.026923,0.007304
img_02119.jpg,0.503688,0.096739,0.180357,0.014540,0.021790,0.078771,0.013943,0.090172
img_02124.jpg,0.116535,0.023903,0.013859,0.017516,0.045369,0.716708,0.041683,0.024426
img_02135.jpg,0.013959,0.014425,0.006209,0.011000,0.900945,0.008416,0.008630,0.036416
img_02146.jpg,0.824759,0.014930,0.018077,0.011302,0.069920,0.013038,0.030675,0.017301
img_02159.jpg,0.161068,0.113558,0.035182,0.116697,0.319995,0.055450,0.025818,0.172231
img_02172.jpg,0.806994,0.018129,0.020391,0.011320,0.053327,0.036633,0.009675,0.043532
img_02180.jpg,0.342804,0.105779,0.015379,0.025180,0.053964,0.231296,0.202230,0.023368
img_02188.jpg,0.330785,0.017094,0.022021,0.015209,0.033056,0.027735,0.060203,0.493898
img_02194.jpg,0.864763,0.031095,0.022401,0.007415,0.020992,0.015795,0.023495,0.014045
img_02209.jpg,0.022193,0.026728,0.008068,0.012168,0.020611,0.869729,0.031406,0.009097
img_02216.jpg,0.112242,0.155869,0.032502,0.017217,0.438763,0.018568,0.017491,0.207348
img_02231.jpg,0.248622,0.153166,0.025994,0.021419,0.183628,0.129120,0.038882,0.199168
img_02235.jpg,0.028944,0.102924,0.024319,0.219980,0.079703,0.052832,0.014704,0.476596
img_02252.jpg,0.829034,0.019411,0.026809,0.009980,0.048891,0.016636,0.012909,0.036330
img_02268.jpg,0.618403,0.008499,0.017684,0.021531,0.026706,0.025004,0.029992,0.252181
img_02270.jpg,0.513813,0.049793,0.024925,0.015357,0.046603,0.030684,0.023431,0.295394
img_02281.jpg,0.090068,0.014024,0.016834,0.017128,0.040844,0.030209,0.013919,0.776974
img_02282.jpg,0.001758,0.115218,0.086891,0.021105,0.003415,0.199377,0.027327,0.544909
img_02285.jpg,0.882769,0.016062,0.020403,0.011826,0.028931,0.010795,0.019276,0.009937
img_02291.jpg,0.859255,0.019768,0.038891,0.013079,0.021668,0.011644,0.021970,0.013726
img_02299.jpg,0.190789,0.095823,0.127959,0.035994,0.020856,0.173103,0.023605,0.331871
