image,ALB,BET,DOL,LAG,NoF,OTHER,SHARK,YFT
img_00587.jpg,0.185222,0.064934,0.008454,0.007374,0.001729,0.069032,0.000657,0.662599
img_00590.jpg,0.349901,0.032020,0.002182,0.003662,0.001189,0.009908,0.001215,0.599922
img_00591.jpg,0.425967,0.019275,0.009909,0.003771,0.004121,0.086700,0.005067,0.445189
img_00598.jpg,0.863697,0.039856,0.005800,0.023524,0.010284,0.003884,0.003126,0.049830
img_00599.jpg,0.886001,0.010475,0.003478,0.001479,0.002578,0.011590,0.011755,0.072645
img_00612.jpg,0.856841,0.001551,0.002082,0.000341,0.004167,0.104787,0.026171,0.004060
img_00618.jpg,0.808275,0.000959,0.001144,0.003412,0.179126,0.004869,0.001305,0.000910
img_00620.jpg,0.925138,0.003094,0.026032,0.010214,0.009024,0.019927,0.005954,0.000617
img_00642.jpg,0.033170,0.002911,0.013464,0.882607,0.019793,0.037992,0.006334,0.003730
img_00646.jpg,0.000057,0.000537,0.007194,0.030306,0.000047,0.000474,0.000431,0.960954
img_00648.jpg,0.998406,0.000432,0.000034,0.000037,0.000479,0.000043,0.000021,0.000548
img_00650.jpg,0.414878,0.004308,0.007921,0.001831,0.020957,0.463015,0.072539,0.014552
img_00654.jpg,0.234174,0.037185,0.055349,0.014892,0.560497,0.052269,0.006082,0.039551
img_00664.jpg,0.986787,0.000997,0.001080,0.000490,0.007529,0.000551,0.000372,0.002195
img_00667.jpg,0.026317,0.045068,0.002936,0.014473,0.728942,0.011856,0.003521,0.166886
img_00676.jpg,0.015146,0.034854,0.004026,0.019791,0.673952,0.007837,0.002033,0.242361
img_00697.jpg,0.000001,0.000130,0.015609,0.000072,0.000033,0.000005,0.000066,0.984085
img_00708.jpg,0.465947,0.004308,0.001253,0.003466,0.001294,0.178696,0.023141,0.321895
img_00716.jpg,0.058963,0.024110,0.006774,0.007570,0.009275,0.038853,0.415760,0.438695
img_00717.jpg,0.392745,0.302567,0.006555,0.053044,0.001053,0.222901,0.015759,0.005376
img_00718.jpg,0.801942,0.010277,0.005693,0.010702,0.008223,0.139010,0.005383,0.018769
img_00723.jpg,0.135122,0.111647,0.011804,0.015140,0.592328,0.002165,0.035457,0.096338
img_00724.jpg,0.046782,0.004697,0.085616,0.099169,0.041596,0.024940,0.517040,0.180160
img_00726.jpg,0.966453,0.001652,0.003140,0.001289,0.014482,0.002742,0.009343,0.000899
img_00729.jpg,0.764109,0.001794,0.010141,0.004233,0.187928,0.005683,0.025060,0.001052
img_00730.jpg,0.053446,0.007380,0.000886,0.000740,0.000206,0.000440,0.001018,0.935884
img_00757.jpg,0.702436,0.061491,0.019940,0.069652,0.016533,0.110841,0.004190,0.014918
img_00760.jpg,0.084242,0.042205,0.009232,0.791864,0.003850,0.059811,0.002362,0.006434
img_00763.jpg,0.014873,0.009040,0.003178,0.001013,0.810155,0.000366,0.001025,0.160350
img_00764.jpg,0.034806,0.041391,0.062089,0.011435,0.126472,0.000614,0.002950,0.720243
img_00765.jpg,0.051945,0.093993,0.000977,0.026624,0.000553,0.739568,0.001431,0.084908
img_00772.jpg,0.004005,0.001885,0.391411,0.001397,0.000759,0.001088,0.000456,0.599000
img_00773.jpg,0.638109,0.013723,0.276973,0.034947,0.010182,0.015848,0.004034,0.006185
img_00777.jpg,0.510427,0.025590,0.004411,0.005383,0.015968,0.425543,0.008819,0.003859
img_00780.jpg,0.002416,0.008135,0.015342,0.001931,0.000578,0.031931,0.008513,0.931153
img_00798.jpg,0.798613,0.173927,0.004634,0.001207,0.003473,0.004194,0.004269,0.009683
img_00808.jpg,0.912753,0.024375,0.003353,0.005023,0.001728,0.005423,0.002324,0.045021
img_00816.jpg,0.907309,0.000473,0.002350,0.021285,0.060747,0.002153,0.001570,0.004113
img_00828.jpg,0.000092,0.000373,0.000063,0.000241,0.998755,0.000060,0.000166,0.000250
img_00833.jpg,0.259880,0.003732,0.001541,0.012810,0.002134,0.202858,0.013377,0.503669
img_00837.jpg,0.980046,0.004679,0.001451,0.001612,0.006440,0.004082,0.001307,0.000383
img_00855.jpg,0.685066,0.014059,0.001648,0.039992,0.001910,0.001891,0.007800,0.247634
img_00857.jpg,0.922804,0.023311,0.010391,0.002427,0.010627,0.011280,0.018276,0.000884
img_00858.jpg,0.936386,0.014175,0.000371,0.001038,0.015348,0.001809,0.000292,0.030582
img_00865.jpg,0.934465,0.037411,0.005445,0.003279,0.000804,0.013743,0.004015,0.000839
img_00876.jpg,0.014421,0.022061,0.002775,0.013957,0.832347,0.003895,0.002487,0.108058
img_00889.jpg,0.002420,0.009451,0.151341,0.061937,0.000677,0.040593,0.006324,0.727258
img_00894.jpg,0.727253,0.006830,0.015735,0.009052,0.194903,0.005535,0.012229,0.028463
img_00902.jpg,0.000984,0.092080,0.001628,0.000585,0.001289,0.000693,0.892338,0.010403
img_00914.jpg,0.001247,0.028634,0.078964,0.001718,0.018960,0.003047,0.004093,0.863337
img_00921.jpg,0.406231,0.003576,0.005172,0.004498,0.072733,0.371853,0.021035,0.114902
img_00927.jpg,0.319530,0.071106,0.001923,0.003884,0.003614,0.008323,0.001388,0.590233
img_00943.jpg,0.904673,0.000569,0.000539,0.000281,0.078287,0.000086,0.002085,0.013479
img_00948.jpg,0.369337,0.019326,0.013727,0.020589,0.505034,0.005432,0.019749,0.046807
img_00950.jpg,0.033104,0.002992,0.029826,0.007275,0.875081,0.018738,0.005464,0.027521
img_00959.jpg,0.941960,0.001355,0.000732,0.001708,0.050699,0.001642,0.000595,0.001310
img_00962.jpg,0.000097,0.022437,0.032704,0.001865,0.000777,0.000709,0.000212,0.941199
img_00964.jpg,0.000864,0.015099,0.868368,0.000796,0.000388,0.008825,0.001479,0.104181
img_00966.jpg,0.879263,0.006175,0.002935,0.002259,0.039102,0.000482,0.003411,0.066372
img_00974.jpg,0.059714,0.696499,0.007916,0.041941,0.000459,0.009180,0.001884,0.182407
img_00979.jpg,0.102679,0.013908,0.293304,0.004409,0.001713,0.030746,0.007564,0.545677
img_00982.jpg,0.197667,0.257991,0.018105,0.011887,0.244087,0.002896,0.018098,0.249269
img_00985.jpg,0.271195,0.059785,0.003525,0.006021,0.019706,0.048173,0.015875,0.575719
img_00999.jpg,0.935295,0.011339,0.001547,0.000402,0.002476,0.009945,0.001105,0.037890
img_01022.jpg,0.527502,0.010512,0.014385,0.079116,0.127712,0.223726,0.009743,0.007302
img_01031.jpg,0.693215,0.005093,0.134931,0.028648,0.010682,0.111356,0.013147,0.002927
img_01035.jpg,0.813470,0.009568,0.003690,0.003369,0.009250,0.152798,0.005234,0.002621
img_01043.jpg,0.010625,0.000628,0.000269,0.000633,0.985050,0.000186,0.001507,0.001102
img_01058.jpg,0.841272,0.011810,0.005604,0.000965,0.010653,0.000836,0.002876,0.125985
img_01059.jpg,0.520540,0.104295,0.003674,0.003155,0.000844,0.207448,0.040125,0.119920
img_01090.jpg,0.096099,0.011433,0.005035,0.003074,0.870948,0.000675,0.003431,0.009305
img_01102.jpg,0.250697,0.316526,0.101656,0.060480,0.026031,0.005265,0.018605,0.220740
img_01103.jpg,0.263895,0.062481,0.011337,0.005195,0.004962,0.000349,0.010669,0.641112
img_01116.jpg,0.790191,0.174492,0.010968,0.004133,0.000333,0.002043,0.001825,0.016015
img_01134.jpg,0.671307,0.006890,0.005394,0.008580,0.017249,0.278693,0.003102,0.008784
img_01142.jpg,0.924608,0.003223,0.003635,0.003106,0.034673,0.006552,0.001754,0.022450
img_01168.jpg,0.035747,0.043858,0.003036,0.045129,0.000729,0.677832,0.004104,0.189565
img_01171.jpg,0.008806,0.007940,0.004855,0.001106,0.799970,0.000294,0.001472,0.175557
img_01177.jpg,0.799393,0.003235,0.011602,0.013457,0.118073,0.018608,0.004150,0.031482
img_01179.jpg,0.686347,0.007812,0.012743,0.029031,0.152864,0.105816,0.003978,0.001408
img_01188.jpg,0.122417,0.072461,0.000896,0.025285,0.000857,0.678452,0.001287,0.098345
img_01198.jpg,0.371806,0.012654,0.006388,0.002466,0.590879,0.003238,0.001541,0.011028
img_01204.jpg,0.030333,0.036908,0.002800,0.013102,0.610593,0.008480,0.002832,0.294953
img_01208.jpg,0.028423,0.001931,0.014607,0.001767,0.938105,0.003644,0.001318,0.010206
img_01211.jpg,0.891559,0.042259,0.010903,0.002479,0.008520,0.003248,0.004854,0.036179
img_01213.jpg,0.565949,0.113156,0.015343,0.061876,0.029358,0.009087,0.012481,0.192749
img_01222.jpg,0.312263,0.404669,0.014285,0.044744,0.000300,0.167051,0.016261,0.040430
img_01224.jpg,0.244307,0.026740,0.225243,0.004393,0.002790,0.014989,0.008642,0.472896
img_01237.jpg,0.131075,0.001273,0.005858,0.006344,0.818222,0.006110,0.017698,0.013419
img_01249.jpg,0.038999,0.008109,0.003957,0.018538,0.918364,0.007552,0.004024,0.000457
img_01253.jpg,0.000097,0.000833,0.000914,0.000250,0.000036,0.005252,0.000441,0.992175
img_01286.jpg,0.425710,0.052592,0.008304,0.008643,0.140658,0.039349,0.018413,0.306330
img_01289.jpg,0.664533,0.110106,0.001287,0.000934,0.001729,0.093361,0.008133,0.119917
img_01325.jpg,0.278130,0.099878,0.007706,0.005497,0.588670,0.002045,0.003700,0.014374
img_01328.jpg,0.673682,0.039472,0.009870,0.024601,0.095313,0.012778,0.011603,0.132681
img_01366.jpg,0.491097,0.007165,0.002729,0.017848,0.003911,0.475152,0.001551,0.000548
img_01371.jpg,0.912512,0.002394,0.002457,0.001054,0.059392,0.002558,0.000693,0.018940
img_01373.jpg,0.160756,0.037849,0.050611,0.011432,0.517231,0.142366,0.014010,0.065746
img_01377.jpg,0.044906,0.004576,0.013901,0.005218,0.913462,0.003778,0.000502,0.013656
img_01379.jpg,0.899567,0.019514,0.012103,0.006889,0.047103,0.011808,0.001758,0.001259
img_01384.jpg,0.451607,0.037024,0.057505,0.007487,0.017886,0.363840,0.009138,0.055512
img_01388.jpg,0.506557,0.064161,0.003769,0.001990,0.007250,0.408212,0.003580,0.004482
img_01392.jpg,0.002878,0.169266,0.597375,0.002720,0.006138,0.004758,0.001540,0.215325
img_01399.jpg,0.000956,0.540841,0.167420,0.008271,0.026073,0.003713,0.003618,0.249108
img_01404.jpg,0.718623,0.026599,0.004814,0.106501,0.004356,0.039055,0.003114,0.096938
img_01405.jpg,0.933691,0.010132,0.002617,0.006235,0.007992,0.032521,0.003855,0.002957
img_01413.jpg,0.917152,0.001093,0.002665,0.007169,0.066038,0.003832,0.001163,0.000889
img_01426.jpg,0.042523,0.826987,0.006734,0.001779,0.000485,0.019249,0.026153,0.076090
img_01431.jpg,0.027599,0.020923,0.005491,0.891873,0.002461,0.048090,0.001282,0.002281
img_01441.jpg,0.000451,0.000638,0.010341,0.000464,0.000123,0.003378,0.034401,0.950204
img_01444.jpg,0.151278,0.009898,0.004376,0.001943,0.002226,0.127119,0.001585,0.701574
img_01490.jpg,0.001789,0.014789,0.839235,0.001755,0.000343,0.001840,0.000472,0.139777
img_01495.jpg,0.780458,0.008042,0.025012,0.001789,0.001255,0.007054,0.004169,0.172221
img_01505.jpg,0.018374,0.050847,0.001734,0.009615,0.579113,0.004623,0.001535,0.334159
img_01511.jpg,0.913430,0.004571,0.014016,0.004220,0.034487,0.025917,0.002246,0.001114
img_01519.jpg,0.648410,0.017189,0.002109,0.004342,0.001369,0.284880,0.020089,0.021613
img_01530.jpg,0.384174,0.006221,0.008887,0.008479,0.558181,0.002741,0.007842,0.023475
img_01537.jpg,0.768083,0.007877,0.014551,0.004482,0.009490,0.190697,0.002515,0.002305
img_01538.jpg,0.592545,0.029428,0.003453,0.006299,0.002005,0.352692,0.011445,0.002133
img_01541.jpg,0.000895,0.014672,0.000925,0.003101,0.967796,0.001575,0.001387,0.009649
img_01543.jpg,0.884426,0.003599,0.023219,0.001030,0.077703,0.001432,0.000414,0.008175
img_01548.jpg,0.978768,0.000299,0.000958,0.000468,0.014406,0.001888,0.000465,0.002747
img_01552.jpg,0.966584,0.002857,0.006494,0.002145,0.006572,0.005291,0.007803,0.002254
img_01561.jpg,0.000870,0.000040,0.000307,0.001279,0.996758,0.000202,0.000326,0.000219
img_01562.jpg,0.072245,0.009398,0.003257,0.002970,0.001028,0.001013,0.046904,0.863184
img_01571.jpg,0.971997,0.001899,0.001231,0.000272,0.005847,0.000113,0.001991,0.016650
img_01593.jpg,0.849998,0.013848,0.001084,0.004572,0.006353,0.060128,0.005341,0.058676
img_01595.jpg,0.007388,0.002576,0.001285,0.001893,0.957206,0.001132,0.001290,0.027230
img_01616.jpg,0.963642,0.001739,0.003170,0.001684,0.011285,0.004280,0.012340,0.001858
img_01618.jpg,0.889668,0.010795,0.002900,0.002959,0.039303,0.041290,0.003030,0.010055
img_01627.jpg,0.979613,0.004887,0.000996,0.000415,0.000234,0.013108,0.000541,0.000207
img_01632.jpg,0.907569,0.000351,0.000783,0.000856,0.082510,0.001738,0.000848,0.005345
img_01633.jpg,0.543334,0.006175,0.002755,0.000697,0.001111,0.390886,0.049805,0.005236
img_01640.jpg,0.996493,0.001101,0.000056,0.000085,0.000637,0.000045,0.000037,0.001546
img_01646.jpg,0.833845,0.071316,0.001248,0.011755,0.000707,0.001036,0.008740,0.071353
img_01647.jpg,0.529502,0.001112,0.006258,0.001909,0.404721,0.000290,0.003870,0.052338
img_01649.jpg,0.710127,0.002918,0.004897,0.013222,0.228284,0.020153,0.006067,0.014331
img_01657.jpg,0.000142,0.010117,0.800153,0.002725,0.006958,0.000258,0.000233,0.179415
img_01669.jpg,0.060421,0.016181,0.006289,0.861505,0.006114,0.045491,0.001218,0.002783
img_01673.jpg,0.692121,0.032825,0.004146,0.004134,0.185945,0.010971,0.009757,0.060101
img_01681.jpg,0.004139,0.013184,0.010158,0.000178,0.000496,0.001095,0.000628,0.970122
img_01684.jpg,0.769452,0.043194,0.004804,0.089998,0.001658,0.020646,0.003551,0.066698
img_01685.jpg,0.574739,0.004564,0.012387,0.008902,0.276333,0.081972,0.006959,0.034144
img_01687.jpg,0.154012,0.018851,0.002658,0.001128,0.001629,0.002217,0.004230,0.815276
img_01688.jpg,0.548613,0.089278,0.002268,0.001460,0.002568,0.110217,0.015405,0.230190
img_01689.jpg,0.003254,0.013759,0.015852,0.005425,0.004335,0.173026,0.045628,0.738720
img_01716.jpg,0.000600,0.001545,0.000171,0.000734,0.995757,0.000253,0.000229,0.000711
img_01717.jpg,0.151579,0.117873,0.010362,0.013692,0.574041,0.002281,0.025826,0.104346
img_01724.jpg,0.783070,0.004477,0.009635,0.001917,0.007732,0.188453,0.001288,0.003429
img_01745.jpg,0.971202,0.001892,0.005317,0.003121,0.004041,0.001468,0.000484,0.012474
img_01771.jpg,0.930289,0.013786,0.005484,0.003144,0.002301,0.007590,0.001789,0.035617
img_01773.jpg,0.337828,0.010572,0.003515,0.001433,0.001510,0.000258,0.024128,0.620757
img_01781.jpg,0.133748,0.032624,0.014010,0.577123,0.185220,0.035621,0.007040,0.014614
img_01782.jpg,0.038857,0.001363,0.000747,0.001581,0.938808,0.000679,0.001338,0.016627
img_01802.jpg,0.762840,0.014796,0.002538,0.005117,0.122907,0.015301,0.008355,0.068145
img_01803.jpg,0.000213,0.035555,0.864623,0.000434,0.000295,0.002617,0.000479,0.095783
img_01824.jpg,0.450148,0.006665,0.002446,0.001163,0.001371,0.493415,0.036711,0.008081
img_01825.jpg,0.008451,0.963526,0.004199,0.000681,0.014917,0.000278,0.001107,0.006842
img_01831.jpg,0.596874,0.016978,0.012802,0.203494,0.015864,0.096142,0.005550,0.052295
img_01834.jpg,0.164022,0.013279,0.173220,0.005753,0.001361,0.014534,0.010850,0.616981
img_01847.jpg,0.187761,0.112122,0.002592,0.006567,0.001389,0.041285,0.001374,0.646910
img_01853.jpg,0.373582,0.062682,0.002023,0.003257,0.003336,0.006262,0.001263,0.547595
img_01856.jpg,0.859611,0.004150,0.000307,0.000444,0.004302,0.000426,0.000467,0.130292
img_01860.jpg,0.725048,0.003800,0.006662,0.001383,0.028688,0.112201,0.010471,0.111748
img_01862.jpg,0.724143,0.004613,0.009706,0.002492,0.019257,0.234572,0.001867,0.003350
img_01874.jpg,0.254403,0.007327,0.002915,0.004701,0.092453,0.578494,0.011769,0.047939
img_01888.jpg,0.105132,0.097617,0.000994,0.018555,0.001236,0.696795,0.001161,0.078509
img_01918.jpg,0.158166,0.008655,0.054539,0.674003,0.013832,0.056947,0.021929,0.011927
img_01930.jpg,0.927319,0.004673,0.019677,0.004726,0.024443,0.015408,0.002392,0.001362
img_01932.jpg,0.835466,0.019074,0.006698,0.018710,0.004853,0.014453,0.011568,0.089179
img_01955.jpg,0.000243,0.000432,0.009123,0.010397,0.000625,0.001079,0.001156,0.976946
img_01963.jpg,0.990946,0.000571,0.000184,0.000111,0.003453,0.000048,0.001292,0.003395
img_01966.jpg,0.831903,0.076771,0.001376,0.009483,0.002689,0.004053,0.008178,0.065546
img_01976.jpg,0.930952,0.004431,0.000757,0.000464,0.003418,0.000292,0.000263,0.059423
img_01983.jpg,0.479809,0.002533,0.027154,0.025608,0.425543,0.024073,0.005387,0.009894
img_01984.jpg,0.011718,0.209977,0.002099,0.003587,0.000031,0.001043,0.001316,0.770228
img_01995.jpg,0.002631,0.419839,0.004940,0.042634,0.003694,0.226728,0.009168,0.290367
img_01996.jpg,0.100481,0.003109,0.000567,0.000694,0.001329,0.886177,0.005897,0.001747
img_02001.jpg,0.834240,0.001604,0.000532,0.011960,0.003637,0.121907,0.001395,0.024725
img_02006.jpg,0.203376,0.062964,0.212984,0.355809,0.015151,0.100513,0.020641,0.028562
img_02066.jpg,0.482712,0.039616,0.041404,0.012762,0.122010,0.061726,0.039138,0.200633
img_02074.jpg,0.903022,0.021357,0.005949,0.045657,0.004175,0.017454,0.000834,0.001552
img_02076.jpg,0.027687,0.695006,0.067975,0.006701,0.094717,0.001061,0.016783,0.090070
img_02077.jpg,0.276313,0.007963,0.009414,0.165046,0.007066,0.514518,0.010066,0.009614
img_02078.jpg,0.018981,0.012382,0.214891,0.004348,0.684384,0.002436,0.006015,0.056563
img_02082.jpg,0.254023,0.000606,0.003223,0.004957,0.645902,0.002466,0.086063,0.002759
img_02083.jpg,0.002807,0.000249,0.000216,0.001333,0.991914,0.000491,0.000169,0.002822
img_02096.jpg,0.998276,0.000264,0.000453,0.000127,0.000110,0.000168,0.000209,0.000393
img_02119.jpg,0.673824,0.019794,0.180594,0.006709,0.003291,0.108403,0.003279,0.004105
img_02124.jpg,0.196254,0.000583,0.002056,0.000349,0.000646,0.793616,0.005865,0.000631
img_02135.jpg,0.007403,0.008261,0.000437,0.003392,0.910047,0.001415,0.067007,0.002038
img_02146.jpg,0.543887,0.001389,0.000719,0.001518,0.449270,0.001064,0.000443,0.001709
img_02159.jpg,0.036375,0.021442,0.017492,0.020872,0.880295,0.005070,0.005457,0.012997
img_02172.jpg,0.831258,0.007886,0.009084,0.003209,0.008570,0.134186,0.002397,0.003409
img_02180.jpg,0.962655,0.000923,0.000359,0.000206,0.000321,0.034031,0.000553,0.000953
img_02188.jpg,0.259787,0.021821,0.002311,0.006493,0.000469,0.013639,0.151007,0.544473
img_02194.jpg,0.940941,0.001001,0.000453,0.001432,0.050193,0.002132,0.000275,0.003572
img_02209.jpg,0.217882,0.000964,0.002431,0.000540,0.007250,0.734969,0.026466,0.009497
img_02216.jpg,0.171866,0.558699,0.022886,0.001650,0.112225,0.007537,0.002621,0.122517
img_02231.jpg,0.347439,0.011798,0.014339,0.096925,0.350676,0.046251,0.010158,0.122414
img_02235.jpg,0.000329,0.165976,0.001003,0.012827,0.003431,0.008038,0.001229,0.807167
img_02252.jpg,0.965699,0.000170,0.000489,0.000084,0.032035,0.000071,0.000415,0.001036
img_02268.jpg,0.921996,0.007596,0.005847,0.006588,0.023765,0.004452,0.003476,0.026279
img_02270.jpg,0.666675,0.062319,0.017600,0.039586,0.030859,0.091048,0.005975,0.085939
img_02281.jpg,0.191393,0.012138,0.015080,0.640506,0.094855,0.023049,0.012550,0.010429
img_02282.jpg,0.000001,0.000024,0.000279,0.010092,0.000002,0.000071,0.000343,0.989189
img_02285.jpg,0.942837,0.000414,0.001129,0.000503,0.052969,0.000990,0.000944,0.000213
img_02291.jpg,0.971568,0.006395,0.008243,0.001701,0.006081,0.003015,0.001884,0.001112
img_02299.jpg,0.349653,0.325795,0.019955,0.034203,0.000442,0.196623,0.023601,0.049728
