image,ALB,BET,DOL,LAG,NoF,OTHER,SHARK,YFT
img_01213.jpg,0.968448,0.000332,0.000078,0.000387,0.020668,0.005931,0.000042,0.004115
img_01222.jpg,0.618081,0.146996,0.005121,0.029588,0.053109,0.013031,0.024432,0.109643
img_01224.jpg,0.733797,0.046937,0.012145,0.000461,0.057507,0.007850,0.000152,0.141151
img_01237.jpg,0.067641,0.000489,0.000278,0.000191,0.900712,0.000530,0.001209,0.028949
img_01249.jpg,0.556874,0.001664,0.000377,0.000579,0.433293,0.000485,0.000140,0.006588
img_01253.jpg,0.004006,0.002670,0.000885,0.000109,0.005168,0.021726,0.000535,0.964902
img_01286.jpg,0.812352,0.003796,0.004897,0.000503,0.092065,0.007073,0.000894,0.078421
img_01289.jpg,0.839087,0.008684,0.001518,0.000140,0.025094,0.024659,0.018939,0.081878
img_01325.jpg,0.215176,0.348923,0.002317,0.000471,0.300379,0.000387,0.000066,0.132281
img_01328.jpg,0.892377,0.000840,0.000260,0.000504,0.031453,0.049417,0.000245,0.024904
img_01366.jpg,0.310499,0.000516,0.002932,0.007103,0.007427,0.662557,0.000780,0.008186
img_01371.jpg,0.908703,0.009227,0.001089,0.000600,0.042215,0.000729,0.000109,0.037328
img_01373.jpg,0.462946,0.081118,0.002216,0.000628,0.423543,0.011622,0.000357,0.017570
img_01377.jpg,0.497913,0.034874,0.001152,0.010513,0.429294,0.001626,0.000210,0.024418
img_01379.jpg,0.859389,0.001907,0.005332,0.001301,0.016186,0.111470,0.000779,0.003637
img_01384.jpg,0.880694,0.016458,0.000932,0.000012,0.076382,0.000066,0.000020,0.025436
img_01388.jpg,0.836315,0.010322,0.000233,0.000504,0.060615,0.062257,0.000379,0.029375
img_01392.jpg,0.005100,0.019536,0.864916,0.000124,0.010053,0.001762,0.000520,0.097988
img_01399.jpg,0.028233,0.608619,0.109554,0.000196,0.038306,0.002727,0.000711,0.211655
img_01404.jpg,0.500685,0.001030,0.001818,0.007412,0.005103,0.013262,0.001167,0.469523
img_01405.jpg,0.751438,0.045367,0.003778,0.000534,0.184216,0.003334,0.001242,0.010092
img_01413.jpg,0.834305,0.002001,0.000858,0.002288,0.139210,0.015181,0.000375,0.005782
img_01426.jpg,0.654928,0.196929,0.001180,0.000702,0.012476,0.010280,0.005021,0.118484
img_01431.jpg,0.123669,0.003785,0.000506,0.723290,0.051498,0.001106,0.000087,0.096060
img_01441.jpg,0.002067,0.002440,0.001484,0.000034,0.012604,0.018619,0.001233,0.961517
img_01444.jpg,0.496955,0.030918,0.001152,0.000415,0.000213,0.040013,0.000758,0.429575
img_01490.jpg,0.005549,0.004894,0.878761,0.000076,0.003225,0.000142,0.000730,0.106622
img_01495.jpg,0.969874,0.000136,0.001499,0.000933,0.001031,0.000883,0.000131,0.025514
img_01505.jpg,0.029561,0.180497,0.001511,0.000130,0.250014,0.002052,0.000704,0.535532
img_01511.jpg,0.960503,0.007828,0.001301,0.001303,0.010685,0.010364,0.000045,0.007971
img_01519.jpg,0.439964,0.118488,0.003892,0.000699,0.005656,0.116579,0.063737,0.250986
img_01530.jpg,0.723757,0.010561,0.005160,0.000615,0.205017,0.004841,0.000210,0.049839
img_01537.jpg,0.583976,0.002868,0.006888,0.001039,0.051289,0.336252,0.000302,0.017385
img_01538.jpg,0.822799,0.023898,0.000124,0.000085,0.004267,0.141748,0.002713,0.004365
img_01541.jpg,0.002301,0.008793,0.000318,0.000030,0.968018,0.006123,0.001067,0.013350
img_01543.jpg,0.974483,0.000283,0.000240,0.000004,0.008655,0.000776,0.000033,0.015526
img_01548.jpg,0.991154,0.000210,0.000054,0.000027,0.002954,0.002033,0.000382,0.003187
img_01552.jpg,0.966072,0.000541,0.000228,0.000035,0.007049,0.007719,0.002706,0.015648
img_01561.jpg,0.097941,0.000592,0.000641,0.000091,0.881902,0.009499,0.000368,0.008967
img_01562.jpg,0.085149,0.005700,0.000378,0.000120,0.009039,0.000544,0.020243,0.878827
img_01571.jpg,0.971128,0.006129,0.000860,0.000012,0.007194,0.003222,0.004776,0.006678
img_01593.jpg,0.900208,0.011584,0.001161,0.000119,0.003543,0.012422,0.003318,0.067643
img_01595.jpg,0.013627,0.012383,0.000323,0.000016,0.894348,0.000651,0.001285,0.077366
img_01616.jpg,0.772709,0.003206,0.001613,0.000119,0.050004,0.005645,0.152974,0.013729
img_01618.jpg,0.777094,0.058982,0.000234,0.000370,0.135896,0.020766,0.001437,0.005222
img_01627.jpg,0.958408,0.001379,0.001160,0.036921,0.000254,0.001595,0.000034,0.000249
img_01632.jpg,0.869269,0.000450,0.000102,0.000108,0.073394,0.000758,0.000700,0.055220
img_01633.jpg,0.501612,0.003641,0.001111,0.000043,0.005999,0.444576,0.039633,0.003385
img_01640.jpg,0.970741,0.000060,0.000011,0.000006,0.015761,0.000480,0.000008,0.012932
img_01646.jpg,0.927875,0.001982,0.000423,0.000087,0.004427,0.000457,0.000315,0.064436
img_01647.jpg,0.276364,0.001223,0.000025,0.000023,0.716624,0.005039,0.000063,0.000639
img_01649.jpg,0.798780,0.029737,0.000773,0.000388,0.100782,0.010868,0.003071,0.055602
img_01657.jpg,0.000959,0.000352,0.993284,0.000023,0.000323,0.000073,0.000059,0.004928
img_01669.jpg,0.111180,0.003751,0.000461,0.776531,0.038677,0.001144,0.000066,0.068190
img_01673.jpg,0.970449,0.003198,0.000094,0.000080,0.010743,0.014219,0.000047,0.001169
img_01681.jpg,0.056579,0.041414,0.001117,0.000097,0.015826,0.001962,0.000997,0.882010
img_01684.jpg,0.898329,0.031193,0.002523,0.002655,0.015724,0.002834,0.035740,0.011002
img_01685.jpg,0.791328,0.009266,0.009064,0.000084,0.164265,0.001722,0.000106,0.024166
img_01687.jpg,0.498601,0.003529,0.000352,0.000072,0.013815,0.010834,0.000869,0.471929
img_01688.jpg,0.700109,0.018877,0.001742,0.000669,0.051871,0.051573,0.038314,0.136844
img_01689.jpg,0.005809,0.000680,0.047643,0.000081,0.005979,0.009201,0.000730,0.929878
img_01716.jpg,0.001257,0.000591,0.000137,0.000010,0.991833,0.001262,0.000425,0.004484
img_01717.jpg,0.116991,0.000594,0.000166,0.000036,0.868183,0.001917,0.000015,0.012099
img_01724.jpg,0.639991,0.007363,0.019363,0.001274,0.060443,0.256680,0.000347,0.014539
img_01745.jpg,0.795916,0.053750,0.006021,0.001229,0.006473,0.004468,0.000479,0.131663
img_01771.jpg,0.844528,0.010570,0.001039,0.024379,0.002720,0.023663,0.000277,0.092824
img_01773.jpg,0.229652,0.029386,0.000575,0.000083,0.008440,0.000817,0.031312,0.699735
img_01781.jpg,0.826931,0.002228,0.002223,0.046116,0.092174,0.010551,0.000453,0.019323
img_01782.jpg,0.010266,0.013281,0.000187,0.000015,0.844875,0.000487,0.000891,0.129999
img_01802.jpg,0.898310,0.021795,0.000926,0.000110,0.012828,0.032861,0.000500,0.032668
img_01803.jpg,0.000176,0.000673,0.980766,0.000006,0.000047,0.000033,0.000073,0.018225
img_01824.jpg,0.586707,0.016666,0.000636,0.000025,0.006045,0.263014,0.125063,0.001845
img_01825.jpg,0.016151,0.968626,0.000612,0.000079,0.006690,0.000035,0.000051,0.007758
img_01831.jpg,0.794372,0.003701,0.002330,0.009695,0.039095,0.056679,0.000382,0.093746
img_01834.jpg,0.834020,0.023787,0.004769,0.000494,0.036216,0.005026,0.000176,0.095512
img_01847.jpg,0.249111,0.019067,0.000731,0.000201,0.006434,0.004546,0.000416,0.719495
img_01853.jpg,0.360590,0.008008,0.000167,0.000111,0.001382,0.001046,0.000043,0.628654
img_01856.jpg,0.989290,0.000427,0.000223,0.000065,0.002120,0.000309,0.000124,0.007441
img_01860.jpg,0.854943,0.005229,0.004032,0.000564,0.047069,0.013834,0.000219,0.074110
img_01862.jpg,0.632753,0.003511,0.029562,0.001915,0.031535,0.274556,0.000333,0.025835
img_01874.jpg,0.635302,0.005534,0.001076,0.000228,0.031012,0.249347,0.015294,0.062207
img_01888.jpg,0.022421,0.118708,0.002631,0.107113,0.042011,0.609015,0.002453,0.095648
img_01918.jpg,0.479337,0.002735,0.000861,0.374665,0.004681,0.122769,0.000556,0.014396
img_01930.jpg,0.970854,0.012239,0.002850,0.000844,0.001624,0.007070,0.000153,0.004366
img_01932.jpg,0.544084,0.018526,0.010932,0.006114,0.122144,0.029343,0.000617,0.268240
img_01955.jpg,0.018187,0.000046,0.000035,0.000159,0.002564,0.000776,0.000024,0.978210
img_01963.jpg,0.993056,0.000041,0.000050,0.000008,0.003865,0.000070,0.000031,0.002878
img_01966.jpg,0.992745,0.001921,0.000031,0.000002,0.000068,0.000517,0.000104,0.004613
img_01976.jpg,0.852661,0.002762,0.000033,0.000026,0.011415,0.000101,0.000877,0.132124
img_01983.jpg,0.601795,0.008908,0.005261,0.000374,0.367671,0.001012,0.000066,0.014912
img_01984.jpg,0.081755,0.062088,0.001104,0.000330,0.002193,0.002819,0.003100,0.846612
img_01995.jpg,0.043429,0.065668,0.011373,0.252486,0.032058,0.127789,0.006775,0.460422
img_01996.jpg,0.645476,0.000678,0.001264,0.000075,0.022231,0.232772,0.095506,0.001998
img_02001.jpg,0.885508,0.003920,0.000441,0.000266,0.004324,0.007719,0.000554,0.097268
img_02006.jpg,0.305255,0.028958,0.282050,0.072168,0.027786,0.045021,0.004288,0.234473
img_02066.jpg,0.897252,0.011378,0.001362,0.000224,0.020411,0.013586,0.004204,0.051584
img_02074.jpg,0.987151,0.002000,0.000267,0.002314,0.001563,0.006092,0.000194,0.000418
img_02076.jpg,0.250106,0.207544,0.046318,0.000554,0.353971,0.006259,0.000161,0.135087
img_02077.jpg,0.471017,0.071017,0.012350,0.074200,0.013681,0.320699,0.000414,0.036622
img_02078.jpg,0.020688,0.000794,0.004382,0.000029,0.909405,0.000123,0.000037,0.064542
img_02082.jpg,0.120629,0.000669,0.001898,0.000779,0.862316,0.004393,0.007923,0.001393
img_02083.jpg,0.053363,0.002845,0.000641,0.001224,0.847207,0.003728,0.000469,0.090524
img_02096.jpg,0.989091,0.001454,0.000058,0.000012,0.007020,0.001120,0.000939,0.000305
img_02119.jpg,0.756529,0.081924,0.008004,0.000815,0.119736,0.024662,0.000518,0.007812
img_02124.jpg,0.503039,0.000127,0.000455,0.000022,0.003773,0.472595,0.016274,0.003716
img_02135.jpg,0.055917,0.000521,0.000373,0.000026,0.758819,0.087376,0.000660,0.096308
img_02146.jpg,0.937647,0.000817,0.000097,0.000056,0.056862,0.000291,0.000014,0.004215
img_02159.jpg,0.427476,0.133864,0.004603,0.018843,0.384377,0.002248,0.000423,0.028165
img_02172.jpg,0.546753,0.010800,0.014869,0.001225,0.096625,0.297055,0.000522,0.032151
img_02180.jpg,0.187445,0.002358,0.001184,0.000052,0.034826,0.747307,0.023965,0.002864
img_02188.jpg,0.523986,0.016263,0.001941,0.000064,0.003797,0.077395,0.010696,0.365859
img_02194.jpg,0.978143,0.000958,0.000023,0.000069,0.014472,0.002193,0.000097,0.004045
img_02209.jpg,0.372481,0.001273,0.003075,0.000057,0.022588,0.575976,0.017779,0.006771
img_02216.jpg,0.027875,0.144561,0.000134,0.000091,0.355462,0.004001,0.000547,0.467330
img_02231.jpg,0.399063,0.012460,0.003628,0.149133,0.063158,0.329083,0.001414,0.042060
img_02235.jpg,0.009026,0.042987,0.002851,0.268040,0.048772,0.010023,0.001272,0.617029
img_02252.jpg,0.888075,0.004266,0.001318,0.000077,0.064823,0.008601,0.002015,0.030826
img_02268.jpg,0.885642,0.001320,0.000497,0.000307,0.001691,0.006675,0.026114,0.077754
img_02270.jpg,0.955027,0.007325,0.000424,0.000138,0.001274,0.001411,0.000231,0.034171
img_02281.jpg,0.160402,0.021108,0.001166,0.100684,0.051450,0.490324,0.001026,0.173840
img_02282.jpg,0.018764,0.011173,0.001769,0.000073,0.013016,0.061781,0.000775,0.892649
img_02285.jpg,0.546639,0.004199,0.000699,0.000483,0.413871,0.019714,0.002138,0.012257
img_02291.jpg,0.967276,0.000722,0.000962,0.000012,0.002759,0.000560,0.001135,0.026574
img_02299.jpg,0.687666,0.136662,0.003203,0.034509,0.021340,0.008896,0.020757,0.086966
