image,ALB,BET,DOL,LAG,NoF,OTHER,SHARK,YFT
img_00676.jpg,0.174817,0.001595,0.001787,0.000658,0.146306,0.000651,0.003355,0.004163
img_00697.jpg,0.065873,0.108180,0.001953,0.001624,0.001967,0.000335,0.151461,0.001941
img_00708.jpg,0.264221,0.005440,0.001000,0.005869,0.033147,0.013696,0.007906,0.002053
img_00716.jpg,0.084459,0.076413,0.001155,0.018976,0.033693,0.000838,0.115753,0.002045
img_00717.jpg,0.327262,0.000946,0.000292,0.000839,0.000507,0.001860,0.000661,0.000966
img_00718.jpg,0.242480,0.014828,0.001527,0.004150,0.031590,0.028156,0.009663,0.000940
img_00723.jpg,0.144605,0.009091,0.001160,0.000570,0.173882,0.001990,0.001431,0.000604
img_00724.jpg,0.015924,0.001890,0.001122,0.003635,0.301840,0.001987,0.001524,0.005411
img_00726.jpg,0.149803,0.001544,0.000926,0.001830,0.170015,0.002407,0.004522,0.002286
img_00729.jpg,0.192681,0.005223,0.001401,0.002505,0.124427,0.004971,0.001756,0.000369
img_00730.jpg,0.145166,0.036511,0.001312,0.013473,0.054696,0.003375,0.078495,0.000305
img_00757.jpg,0.078866,0.036582,0.002947,0.013681,0.155229,0.038421,0.006198,0.001409
img_00760.jpg,0.323366,0.001671,0.000323,0.001537,0.000977,0.005057,0.000292,0.000111
img_00763.jpg,0.071455,0.002203,0.001782,0.002032,0.234115,0.004387,0.004222,0.013137
img_00764.jpg,0.130837,0.000237,0.000009,0.008337,0.193516,0.000001,0.000029,0.000367
img_00765.jpg,0.256554,0.004555,0.000703,0.004459,0.042624,0.010870,0.007639,0.005930
img_00772.jpg,0.009511,0.134227,0.018791,0.018611,0.036708,0.036130,0.072196,0.007159
img_00773.jpg,0.323563,0.000821,0.000172,0.000511,0.000689,0.007405,0.000162,0.000009
img_00777.jpg,0.316667,0.004122,0.000256,0.002097,0.003308,0.005836,0.000984,0.000064
img_00780.jpg,0.114254,0.074839,0.009387,0.010531,0.046787,0.041164,0.011061,0.025310
img_00798.jpg,0.310327,0.001567,0.000243,0.001448,0.013005,0.002551,0.002931,0.001262
img_00808.jpg,0.325210,0.002182,0.000123,0.000768,0.000266,0.004484,0.000268,0.000032
img_00816.jpg,0.134817,0.004318,0.000834,0.006850,0.173378,0.005789,0.005353,0.001994
img_00828.jpg,0.030945,0.002702,0.000750,0.000859,0.293026,0.001445,0.002383,0.001224
img_00833.jpg,0.161272,0.010629,0.001658,0.013470,0.082700,0.038498,0.019001,0.006106
img_00837.jpg,0.331211,0.000253,0.000130,0.000354,0.000163,0.001037,0.000097,0.000088
img_00855.jpg,0.290591,0.011257,0.002594,0.003877,0.011440,0.004186,0.005130,0.004258
img_00857.jpg,0.273518,0.008086,0.001582,0.001800,0.002964,0.002551,0.001534,0.041297
img_00858.jpg,0.059507,0.011294,0.001047,0.004729,0.244781,0.002413,0.004721,0.004842
img_00865.jpg,0.224011,0.044326,0.000770,0.011540,0.023806,0.021771,0.006296,0.000813
img_00876.jpg,0.197087,0.004012,0.002887,0.002504,0.105256,0.001901,0.007345,0.012341
img_00889.jpg,0.094095,0.080577,0.013655,0.016931,0.022743,0.082531,0.014217,0.008585
img_00894.jpg,0.231039,0.024721,0.001457,0.006482,0.031027,0.035973,0.002362,0.000273
img_00902.jpg,0.001880,0.053399,0.004777,0.003466,0.221259,0.001924,0.044571,0.002056
img_00914.jpg,0.051401,0.071818,0.006525,0.018730,0.144534,0.006094,0.008362,0.025869
img_00921.jpg,0.200575,0.017294,0.001325,0.003852,0.067433,0.016001,0.024740,0.002112
img_00927.jpg,0.313374,0.001091,0.000229,0.001762,0.006698,0.001373,0.005697,0.003110
img_00943.jpg,0.080310,0.007452,0.002171,0.002381,0.209150,0.004817,0.003373,0.023680
img_00948.jpg,0.181834,0.030567,0.001380,0.009636,0.051027,0.053690,0.005100,0.000100
img_00950.jpg,0.010606,0.017273,0.001609,0.007189,0.229002,0.051880,0.013831,0.001944
img_00959.jpg,0.192642,0.015738,0.000268,0.002476,0.057157,0.000069,0.064928,0.000056
img_00962.jpg,0.059582,0.067200,0.021750,0.013127,0.027020,0.007564,0.035657,0.101434
img_00964.jpg,0.013453,0.126137,0.034279,0.027217,0.032111,0.055049,0.009077,0.036011
img_00966.jpg,0.100500,0.004444,0.001990,0.002124,0.195548,0.004362,0.013296,0.011068
img_00974.jpg,0.304102,0.012294,0.000462,0.001414,0.002580,0.008232,0.003569,0.000682
img_00979.jpg,0.145326,0.071292,0.010741,0.009977,0.040704,0.038590,0.006473,0.010231
img_00982.jpg,0.060340,0.045804,0.002812,0.005488,0.192027,0.016587,0.009636,0.000640
img_00985.jpg,0.207408,0.016685,0.000851,0.016586,0.029624,0.004924,0.052246,0.005009
img_00999.jpg,0.325518,0.000619,0.000057,0.000964,0.003725,0.000719,0.001628,0.000103
img_01022.jpg,0.202899,0.001958,0.000325,0.000890,0.122622,0.001910,0.001656,0.001073
img_01031.jpg,0.330819,0.000101,0.000027,0.000267,0.000072,0.002024,0.000017,0.000006
img_01035.jpg,0.323020,0.000876,0.000311,0.001201,0.003062,0.003982,0.000467,0.000416
img_01043.jpg,0.281338,0.010654,0.001125,0.003363,0.017922,0.013799,0.003449,0.001684
img_01058.jpg,0.029905,0.104561,0.019081,0.026816,0.084646,0.009451,0.024841,0.034033
img_01059.jpg,0.320141,0.000380,0.000285,0.001861,0.005689,0.001175,0.002313,0.001489
img_01090.jpg,0.036311,0.085898,0.012224,0.004885,0.135914,0.047871,0.008992,0.001238
img_01102.jpg,0.220506,0.022754,0.004808,0.017471,0.003135,0.062891,0.001565,0.000202
img_01103.jpg,0.281073,0.018746,0.003427,0.003639,0.013103,0.007354,0.004593,0.001398
img_01116.jpg,0.323170,0.001869,0.000248,0.000896,0.000449,0.004913,0.001526,0.000262
img_01134.jpg,0.211748,0.021237,0.002063,0.006557,0.027491,0.039603,0.023636,0.000999
img_01142.jpg,0.234724,0.010588,0.001521,0.004419,0.028734,0.047008,0.002540,0.003799
img_01168.jpg,0.112761,0.037150,0.001095,0.011401,0.027746,0.012365,0.111062,0.019753
img_01171.jpg,0.060386,0.004641,0.004136,0.003357,0.238038,0.004041,0.006037,0.012698
img_01177.jpg,0.151442,0.039185,0.002301,0.008172,0.075524,0.048174,0.006284,0.002251
img_01179.jpg,0.118368,0.085763,0.004997,0.015379,0.088688,0.012429,0.004412,0.003298
img_01188.jpg,0.288425,0.002289,0.000431,0.004496,0.027049,0.002476,0.003817,0.004351
img_01198.jpg,0.166187,0.092063,0.001644,0.006580,0.031408,0.031424,0.003930,0.000097
img_01204.jpg,0.325862,0.000108,0.000034,0.000331,0.001628,0.000150,0.000040,0.005180
img_01208.jpg,0.037649,0.005689,0.001149,0.003709,0.259002,0.012447,0.012377,0.001310
img_01211.jpg,0.037287,0.030853,0.008638,0.004890,0.099686,0.005244,0.002538,0.144199
img_01213.jpg,0.313699,0.001745,0.000660,0.003121,0.000473,0.010946,0.001333,0.001357
img_01222.jpg,0.304211,0.022340,0.000305,0.001088,0.000286,0.004469,0.000548,0.000086
img_01224.jpg,0.072269,0.147354,0.024543,0.016437,0.012175,0.048910,0.007052,0.004594
img_01237.jpg,0.213681,0.002229,0.001130,0.002726,0.101801,0.006907,0.003044,0.001814
img_01249.jpg,0.046282,0.014112,0.001929,0.011058,0.232342,0.016145,0.007254,0.004212
img_01253.jpg,0.073966,0.010607,0.005555,0.003857,0.165940,0.022206,0.013065,0.038137
img_01286.jpg,0.256959,0.007983,0.001258,0.001510,0.053061,0.008588,0.003431,0.000543
img_01289.jpg,0.283695,0.001110,0.000175,0.003338,0.039087,0.001311,0.002775,0.001842
img_01325.jpg,0.165556,0.024365,0.002589,0.006308,0.107009,0.016724,0.010313,0.000469
img_01328.jpg,0.299217,0.003746,0.002752,0.005385,0.000867,0.014502,0.003828,0.003036
img_01366.jpg,0.188145,0.006454,0.000734,0.006794,0.107557,0.014022,0.005935,0.003692
img_01371.jpg,0.105197,0.017825,0.006427,0.009315,0.048908,0.011533,0.004889,0.129240
img_01373.jpg,0.190154,0.012987,0.000918,0.004020,0.019041,0.103836,0.001860,0.000515
img_01377.jpg,0.219657,0.029201,0.001027,0.006557,0.036927,0.037456,0.002371,0.000138
img_01379.jpg,0.285974,0.004304,0.000848,0.001918,0.020785,0.018028,0.000901,0.000575
img_01384.jpg,0.168108,0.027797,0.002458,0.018333,0.077277,0.028705,0.005788,0.004868
img_01388.jpg,0.313840,0.004937,0.000755,0.001193,0.004380,0.006890,0.001114,0.000224
img_01392.jpg,0.111400,0.051975,0.005686,0.003468,0.062719,0.005502,0.057391,0.035192
img_01399.jpg,0.121591,0.027513,0.006517,0.007075,0.071982,0.005946,0.064948,0.027762
img_01404.jpg,0.263125,0.026721,0.001923,0.011805,0.001496,0.010741,0.008232,0.009290
img_01405.jpg,0.313935,0.004054,0.000638,0.001782,0.004461,0.004517,0.002026,0.001920
img_01413.jpg,0.159654,0.015789,0.001440,0.004982,0.136785,0.009701,0.003444,0.001537
img_01426.jpg,0.281853,0.011846,0.001887,0.002244,0.003875,0.027054,0.003428,0.001147
img_01431.jpg,0.320237,0.001929,0.000611,0.001783,0.002827,0.004419,0.001312,0.000214
img_01441.jpg,0.019428,0.015890,0.004853,0.004864,0.106825,0.044107,0.010949,0.126418
img_01444.jpg,0.123873,0.011011,0.000556,0.003359,0.173000,0.006903,0.013192,0.001440
img_01490.jpg,0.136728,0.063583,0.010416,0.020871,0.008181,0.018799,0.059019,0.015738
img_01495.jpg,0.325782,0.000269,0.000094,0.000542,0.000041,0.006481,0.000051,0.000074
img_01505.jpg,0.261200,0.000942,0.000403,0.000542,0.060462,0.000391,0.001270,0.008124
img_01511.jpg,0.223254,0.027356,0.001074,0.008103,0.027407,0.041184,0.004530,0.000426
img_01519.jpg,0.278064,0.014919,0.000161,0.003045,0.029433,0.000829,0.006270,0.000613
img_01530.jpg,0.293916,0.009911,0.000469,0.001200,0.011888,0.014916,0.001007,0.000026
img_01537.jpg,0.124613,0.017733,0.001776,0.005682,0.058096,0.119692,0.004248,0.001494
img_01538.jpg,0.319749,0.000876,0.000276,0.000757,0.000681,0.010033,0.000601,0.000360
img_01541.jpg,0.093544,0.001026,0.001465,0.001616,0.210045,0.011203,0.003388,0.011045
img_01543.jpg,0.048754,0.023571,0.005938,0.006463,0.210510,0.025961,0.009748,0.002389
img_01548.jpg,0.059833,0.002952,0.001109,0.002277,0.253927,0.003972,0.007713,0.001551
img_01552.jpg,0.263981,0.021338,0.005262,0.001924,0.016650,0.006481,0.006564,0.011135
img_01561.jpg,0.183775,0.014824,0.001796,0.005410,0.086410,0.030091,0.007638,0.003389
img_01562.jpg,0.316821,0.000932,0.000166,0.001327,0.006756,0.000733,0.006387,0.000212
img_01571.jpg,0.052690,0.022636,0.003351,0.003796,0.188431,0.007378,0.017890,0.037161
img_01593.jpg,0.161629,0.016690,0.001521,0.027660,0.035897,0.001644,0.084294,0.003997
img_01595.jpg,0.112147,0.004450,0.003089,0.001091,0.194465,0.002331,0.007572,0.008189
img_01616.jpg,0.236478,0.001927,0.000531,0.002347,0.085140,0.003907,0.001461,0.001541
img_01618.jpg,0.331105,0.000626,0.000150,0.000190,0.000656,0.000287,0.000254,0.000065
img_01627.jpg,0.322353,0.005336,0.000294,0.001307,0.000175,0.002763,0.001019,0.000086
img_01632.jpg,0.107923,0.001968,0.000293,0.003994,0.210251,0.002306,0.006097,0.000501
img_01633.jpg,0.247827,0.002498,0.000587,0.003887,0.062585,0.009049,0.006055,0.000846
img_01640.jpg,0.190873,0.016264,0.004617,0.001817,0.111289,0.002524,0.002988,0.002961
img_01646.jpg,0.291955,0.003273,0.000362,0.001739,0.028697,0.004048,0.001378,0.001882
img_01647.jpg,0.010452,0.003313,0.000849,0.002218,0.297405,0.006391,0.006757,0.005948
img_01649.jpg,0.325428,0.000195,0.000248,0.000403,0.003522,0.001693,0.000693,0.001151
img_01657.jpg,0.039590,0.071829,0.025531,0.013077,0.109896,0.015917,0.032867,0.024627
img_01669.jpg,0.316867,0.006132,0.000506,0.001905,0.001184,0.006027,0.000647,0.000066
img_01673.jpg,0.268686,0.029255,0.001661,0.003880,0.017088,0.011030,0.001325,0.000409
img_01681.jpg,0.186929,0.001485,0.002989,0.004275,0.096616,0.007050,0.006379,0.027610
img_01684.jpg,0.330442,0.000611,0.000111,0.000174,0.000451,0.000666,0.000287,0.000591
img_01685.jpg,0.246937,0.013920,0.001478,0.005072,0.027852,0.029743,0.007313,0.001020
img_01687.jpg,0.195413,0.005694,0.000209,0.004362,0.004421,0.001237,0.121930,0.000066
img_01688.jpg,0.208592,0.008171,0.000599,0.016711,0.079979,0.001265,0.012063,0.005953
img_01689.jpg,0.035330,0.073698,0.005373,0.010901,0.108714,0.043425,0.011556,0.044336
img_01716.jpg,0.018098,0.000546,0.000451,0.000570,0.310488,0.001375,0.001137,0.000667
img_01717.jpg,0.061786,0.014195,0.001887,0.001056,0.245852,0.005541,0.002102,0.000916
img_01724.jpg,0.184650,0.029766,0.002456,0.003489,0.036403,0.071201,0.003945,0.001424
img_01745.jpg,0.165697,0.024975,0.003290,0.004750,0.048616,0.078167,0.006441,0.001399
img_01771.jpg,0.317372,0.001368,0.000467,0.001429,0.000488,0.008651,0.000781,0.002778
img_01773.jpg,0.198227,0.007202,0.000210,0.006996,0.006602,0.000233,0.113682,0.000182
img_01781.jpg,0.261922,0.010456,0.002352,0.005731,0.011469,0.038063,0.002856,0.000485
img_01782.jpg,0.126578,0.009505,0.003260,0.000888,0.177778,0.001988,0.005302,0.008035
img_01802.jpg,0.219014,0.053353,0.004173,0.009053,0.015630,0.027791,0.003951,0.000368
img_01803.jpg,0.016529,0.125209,0.071700,0.012248,0.011474,0.027429,0.008924,0.059820
img_01824.jpg,0.237317,0.002640,0.000183,0.002684,0.079583,0.007213,0.003326,0.000388
img_01825.jpg,0.138181,0.036968,0.004804,0.007336,0.093302,0.048287,0.004212,0.000245
img_01831.jpg,0.156907,0.029816,0.003672,0.008381,0.088599,0.032509,0.011835,0.001614
img_01834.jpg,0.030078,0.110776,0.022021,0.021126,0.067626,0.030567,0.015664,0.035477
img_01847.jpg,0.182081,0.024151,0.000366,0.010063,0.102776,0.002485,0.009782,0.001629
img_01853.jpg,0.260118,0.001247,0.000068,0.000551,0.003239,0.000719,0.065803,0.001588
img_01856.jpg,0.273301,0.001136,0.000590,0.003361,0.044110,0.001887,0.002560,0.006390
img_01860.jpg,0.243273,0.010314,0.001054,0.008804,0.042806,0.017712,0.007796,0.001575
img_01862.jpg,0.185312,0.021001,0.001914,0.003330,0.075643,0.042272,0.003146,0.000717
img_01874.jpg,0.243743,0.009875,0.001757,0.011216,0.038076,0.017209,0.009476,0.001982
img_01888.jpg,0.322082,0.000457,0.000176,0.001358,0.003806,0.002402,0.001269,0.001783
img_01918.jpg,0.270550,0.022252,0.001124,0.005476,0.005298,0.020513,0.007753,0.000369
img_01930.jpg,0.323887,0.001473,0.000167,0.000430,0.001413,0.005719,0.000205,0.000038
img_01932.jpg,0.330896,0.000216,0.000061,0.000101,0.000890,0.000906,0.000185,0.000079
img_01955.jpg,0.163593,0.008474,0.004270,0.002877,0.108330,0.014762,0.008118,0.022909
img_01963.jpg,0.313512,0.000712,0.000416,0.000909,0.011728,0.003943,0.000635,0.001478
img_01966.jpg,0.199342,0.029279,0.002856,0.015726,0.055219,0.012858,0.016196,0.001857
img_01976.jpg,0.037336,0.061255,0.013461,0.024175,0.054037,0.007941,0.077854,0.057274
img_01983.jpg,0.284707,0.003355,0.000743,0.002943,0.028400,0.008785,0.003279,0.001123
img_01984.jpg,0.331704,0.000334,0.000077,0.000075,0.000061,0.000694,0.000124,0.000264
img_01995.jpg,0.106803,0.028651,0.000747,0.027406,0.056471,0.002245,0.109935,0.001076
img_01996.jpg,0.144789,0.006226,0.000316,0.007489,0.161760,0.004356,0.007803,0.000594
img_02001.jpg,0.190493,0.046426,0.000912,0.011250,0.018393,0.013768,0.051748,0.000344
img_02006.jpg,0.263533,0.033166,0.000628,0.002183,0.001352,0.031377,0.000967,0.000128
img_02066.jpg,0.016858,0.040148,0.000868,0.002292,0.248155,0.021837,0.003018,0.000158
img_02074.jpg,0.205781,0.017521,0.001778,0.008881,0.015583,0.081205,0.002241,0.000344
img_02076.jpg,0.102515,0.064258,0.003093,0.002242,0.122567,0.028563,0.008683,0.001413
img_02077.jpg,0.266135,0.018294,0.000897,0.005219,0.005770,0.035065,0.001570,0.000382
img_02078.jpg,0.000228,0.030827,0.008667,0.005643,0.264482,0.016041,0.003780,0.003665
img_02082.jpg,0.124375,0.004596,0.000860,0.001781,0.188238,0.008919,0.003262,0.001303
img_02083.jpg,0.222484,0.011124,0.001630,0.008878,0.041471,0.033046,0.013805,0.000896
img_02096.jpg,0.122803,0.018636,0.003059,0.007167,0.160825,0.012395,0.007208,0.001241
img_02119.jpg,0.267145,0.001723,0.000422,0.001689,0.000665,0.061259,0.000291,0.000140
img_02124.jpg,0.285497,0.002252,0.000363,0.001733,0.026594,0.006647,0.008449,0.001798
img_02135.jpg,0.104844,0.000937,0.000550,0.001219,0.214509,0.000712,0.007307,0.003257
img_02146.jpg,0.134594,0.062642,0.002393,0.003862,0.105903,0.018015,0.005462,0.000463
img_02159.jpg,0.145215,0.011325,0.002134,0.009945,0.138967,0.016248,0.006286,0.003214
img_02172.jpg,0.257000,0.002893,0.000804,0.001996,0.023668,0.044060,0.001377,0.001536
img_02180.jpg,0.297013,0.000633,0.000102,0.001405,0.027153,0.002095,0.004376,0.000557
img_02188.jpg,0.268898,0.013204,0.000709,0.012863,0.016446,0.005357,0.014794,0.001062
img_02194.jpg,0.247541,0.009751,0.002852,0.008351,0.021418,0.035589,0.003687,0.004144
img_02209.jpg,0.236086,0.003581,0.000680,0.005266,0.042945,0.010693,0.027823,0.006260
img_02216.jpg,0.146497,0.023404,0.002383,0.008618,0.114271,0.024169,0.005061,0.008931
img_02231.jpg,0.308932,0.001584,0.000543,0.001540,0.008609,0.010288,0.000950,0.000888
img_02235.jpg,0.170533,0.008446,0.000303,0.013361,0.107372,0.000201,0.030533,0.002583
img_02252.jpg,0.111609,0.001503,0.000954,0.002824,0.208460,0.002971,0.003938,0.001073
img_02268.jpg,0.113410,0.048262,0.004249,0.007503,0.072462,0.078904,0.007726,0.000817
img_02270.jpg,0.280835,0.013965,0.000319,0.001378,0.022639,0.012896,0.001193,0.000107
img_02281.jpg,0.325207,0.003300,0.000177,0.000592,0.002157,0.001635,0.000242,0.000023
img_02282.jpg,0.100032,0.096831,0.010640,0.010202,0.065331,0.033929,0.006112,0.010257
img_02285.jpg,0.258816,0.005828,0.000658,0.001190,0.061381,0.003999,0.001281,0.000180
img_02291.jpg,0.267396,0.021602,0.005803,0.003615,0.009722,0.022464,0.001984,0.000747
img_02299.jpg,0.325103,0.005494,0.000175,0.000257,0.000135,0.001833,0.000271,0.000064
